Date,Open,High,Low,Close,Adj Close,Volume
2003-12-01,15113.000000,15113.000000,15113.000000,15113.000000,15113.000000,0
2003-12-02,15075.000000,15075.000000,15075.000000,15075.000000,15075.000000,0
2003-12-03,15102.000000,15102.000000,15102.000000,15102.000000,15102.000000,0
2003-12-04,15087.000000,15087.000000,15087.000000,15087.000000,15087.000000,0
2003-12-05,15089.000000,15089.000000,15089.000000,15089.000000,15089.000000,0
2003-12-08,15093.000000,15093.000000,15093.000000,15093.000000,15093.000000,0
2003-12-09,15105.000000,15105.000000,15105.000000,15105.000000,15105.000000,0
2003-12-10,15109.000000,15109.000000,15109.000000,15109.000000,15109.000000,0
2003-12-11,15108.000000,15108.000000,15108.000000,15108.000000,15108.000000,0
2003-12-12,15124.000000,15124.000000,15124.000000,15124.000000,15124.000000,0
2003-12-15,15123.000000,15123.000000,15123.000000,15123.000000,15123.000000,0
2003-12-16,15131.000000,15131.000000,15131.000000,15131.000000,15131.000000,0
2003-12-17,15157.000000,15157.000000,15157.000000,15157.000000,15157.000000,0
2003-12-18,15161.000000,15161.000000,15161.000000,15161.000000,15161.000000,0
2003-12-19,15137.000000,15137.000000,15137.000000,15137.000000,15137.000000,0
2003-12-22,15152.000000,15152.000000,15152.000000,15152.000000,15152.000000,0
2003-12-23,15153.000000,15153.000000,15153.000000,15153.000000,15153.000000,0
2003-12-24,null,null,null,null,null,null
2003-12-25,null,null,null,null,null,null
2003-12-26,null,null,null,null,null,null
2003-12-29,15150.000000,15150.000000,15150.000000,15150.000000,15150.000000,0
2003-12-30,15147.000000,15147.000000,15147.000000,15147.000000,15147.000000,0
2003-12-31,15002.000000,15002.000000,15002.000000,15002.000000,15002.000000,0
2004-01-01,null,null,null,null,null,null
2004-01-02,15147.000000,15147.000000,15147.000000,15147.000000,15147.000000,0
2004-01-05,15148.000000,15148.000000,15148.000000,15148.000000,15148.000000,0
2004-01-06,15150.000000,15150.000000,15150.000000,15150.000000,15150.000000,0
2004-01-07,15153.000000,15153.000000,15153.000000,15153.000000,15153.000000,0
2004-01-08,15129.000000,15129.000000,15129.000000,15129.000000,15129.000000,0
2004-01-09,15176.000000,15176.000000,15176.000000,15176.000000,15176.000000,0
2004-01-12,15158.000000,15158.000000,15158.000000,15158.000000,15158.000000,0
2004-01-13,15163.000000,15163.000000,15163.000000,15163.000000,15163.000000,0
2004-01-14,15162.000000,15162.000000,15162.000000,15162.000000,15162.000000,0
2004-01-15,15164.000000,15164.000000,15164.000000,15164.000000,15164.000000,0
2004-01-16,15187.000000,15187.000000,15187.000000,15187.000000,15187.000000,0
2004-01-19,15143.000000,15143.000000,15143.000000,15143.000000,15143.000000,0
2004-01-20,15138.000000,15138.000000,15138.000000,15138.000000,15138.000000,0
2004-01-21,15148.000000,15153.000000,15148.000000,15153.000000,15153.000000,0
2004-01-22,15172.000000,15172.000000,15172.000000,15172.000000,15172.000000,0
2004-01-23,15192.000000,15192.000000,15192.000000,15192.000000,15192.000000,0
2004-01-26,15174.000000,15174.000000,15174.000000,15174.000000,15174.000000,0
2004-01-27,15170.000000,15170.000000,15170.000000,15170.000000,15170.000000,0
2004-01-28,15194.000000,15194.000000,15194.000000,15194.000000,15194.000000,0
2004-01-29,15198.000000,15198.000000,15198.000000,15198.000000,15198.000000,0
