Date,Open,High,Low,Close,Adj Close,Volume
2003-12-01,3.637600,3.637600,3.635600,3.637000,3.637000,0
2003-12-02,3.633400,3.637700,3.633400,3.637000,3.637000,0
2003-12-03,3.636600,3.641500,3.634000,3.637000,3.637000,0
2003-12-04,3.636700,3.638500,3.635300,3.637000,3.637000,0
2003-12-05,3.636800,3.639300,3.633800,3.637600,3.637600,0
2003-12-08,3.637300,3.638700,3.635300,3.637000,3.637000,0
2003-12-09,3.637900,3.638700,3.635100,3.637000,3.637000,0
2003-12-10,3.636800,3.638700,3.634400,3.637000,3.637000,0
2003-12-11,3.637700,3.638700,3.635200,3.637000,3.637000,0
2003-12-12,3.636500,3.638800,3.635100,3.637600,3.637600,0
2003-12-15,3.636700,3.638400,3.634600,3.637000,3.637000,0
2003-12-16,3.636600,3.638400,3.635200,3.637000,3.637000,0
2003-12-17,3.636700,3.638500,3.634100,3.637000,3.637000,0
2003-12-18,3.636800,3.638800,3.635800,3.637000,3.637000,0
2003-12-19,3.636500,3.638800,3.634500,3.637600,3.637600,0
2003-12-22,3.637900,3.638800,3.635600,3.637000,3.637000,0
2003-12-23,3.638100,3.638800,3.635400,3.637000,3.637000,0
2003-12-24,3.637000,3.637000,3.637000,3.637000,3.637000,0
2003-12-25,3.637000,3.637000,3.637000,3.637000,3.637000,0
2003-12-26,null,null,null,null,null,null
2003-12-29,3.636800,3.638500,3.635300,3.637000,3.637000,0
2003-12-30,3.636300,3.638600,3.635300,3.637000,3.637000,0
2003-12-31,3.494400,3.494400,3.494400,3.637000,3.637000,0
2004-01-01,3.637000,3.637000,3.637000,3.637000,3.637000,0
2004-01-02,3.637900,3.639900,3.635200,3.638600,3.638600,0
2004-01-05,3.637800,3.639800,3.636100,3.637000,3.637000,0
2004-01-06,3.638000,3.639300,3.635200,3.637000,3.637000,0
2004-01-07,3.638500,3.641200,3.636500,3.637000,3.637000,0
2004-01-08,3.637700,3.639500,3.634800,3.637000,3.637000,0
2004-01-09,3.638500,3.640100,3.630400,3.638300,3.638300,0
2004-01-12,3.638100,3.640100,3.635700,3.637000,3.637000,0
2004-01-13,3.638300,3.639400,3.635800,3.637000,3.637000,0
2004-01-14,3.638600,3.639700,3.633900,3.637000,3.637000,0
2004-01-15,3.636600,3.640400,3.635800,3.637000,3.637000,0
2004-01-16,3.637800,3.640900,3.635500,3.638600,3.638600,0
2004-01-19,3.638100,3.639500,3.635700,3.637000,3.637000,0
2004-01-20,3.638500,3.639700,3.635400,3.637000,3.637000,0
2004-01-21,3.637100,3.638800,3.633800,3.637000,3.637000,0
2004-01-22,3.638200,3.638800,3.635700,3.637000,3.637000,0
2004-01-23,3.637700,3.639800,3.636100,3.638500,3.638500,0
2004-01-26,3.638400,3.639300,3.635200,3.637000,3.637000,0
2004-01-27,3.636600,3.638700,3.635300,3.637000,3.637000,0
2004-01-28,3.637800,3.639100,3.635900,3.637000,3.637000,0
2004-01-29,3.637200,3.639700,3.635100,3.637000,3.637000,0
2004-01-30,3.637300,3.639500,3.632500,3.636200,3.636200,0
2004-02-02,3.637800,3.639000,3.635700,3.637000,3.637000,0
2004-02-03,3.637000,3.639900,3.635800,3.638600,3.638600,0
2004-02-04,3.637800,3.639900,3.635800,3.637000,3.637000,0
2004-02-05,3.637900,3.639400,3.635200,3.637000,3.637000,0
2004-02-06,3.637500,3.639200,3.634900,3.637000,3.637000,0
2004-02-09,3.638500,3.639000,3.636300,3.637000,3.637000,0
2004-02-10,3.637600,3.638900,3.636000,3.637000,3.637000,0
2004-02-11,3.637800,3.639700,3.634900,3.637000,3.637000,0
2004-02-12,3.638000,3.639300,3.636800,3.637000,3.637000,0
2004-02-13,3.637900,3.640400,3.634500,3.637000,3.637000,0
2004-02-16,3.638200,3.639600,3.636700,3.637000,3.637000,0
2004-02-17,3.637900,3.640400,3.636000,3.637000,3.637000,0
2004-02-18,3.637100,3.639200,3.636000,3.637000,3.637000,0
