Date,Open,High,Low,Close,Adj Close,Volume
2003-12-01,1043.000000,1043.000000,1043.000000,1043.000000,1043.000000,0
2003-12-02,1041.699951,1041.699951,1041.699951,1041.699951,1041.699951,0
2003-12-03,1042.900024,1042.900024,1042.900024,1042.900024,1042.900024,0
2003-12-04,1042.500000,1042.500000,1042.500000,1042.500000,1042.500000,0
2003-12-05,1042.500000,1042.500000,1042.500000,1042.500000,1042.500000,0
2003-12-08,1042.599976,1042.599976,1042.599976,1042.599976,1042.599976,0
2003-12-09,1043.099976,1043.099976,1043.099976,1043.099976,1043.099976,0
2003-12-10,1041.900024,1041.900024,1041.900024,1041.900024,1041.900024,0
2003-12-11,1041.400024,1041.400024,1041.400024,1041.400024,1041.400024,0
2003-12-12,1041.900024,1041.900024,1041.900024,1041.900024,1041.900024,0
2003-12-15,1041.699951,1041.699951,1041.699951,1041.699951,1041.699951,0
2003-12-16,1041.300049,1041.300049,1041.300049,1041.300049,1041.300049,0
2003-12-17,1042.699951,1042.699951,1042.699951,1042.699951,1042.699951,0
2003-12-18,1042.099976,1042.099976,1042.099976,1042.099976,1042.099976,0
2003-12-19,1039.900024,1039.900024,1039.900024,1039.900024,1039.900024,0
2003-12-22,1041.000000,1041.000000,1041.000000,1041.000000,1041.000000,0
2003-12-23,1041.199951,1041.199951,1041.199951,1041.199951,1041.199951,0
2003-12-24,null,null,null,null,null,null
2003-12-25,null,null,null,null,null,null
2003-12-26,null,null,null,null,null,null
2003-12-29,1041.300049,1041.300049,1041.300049,1041.300049,1041.300049,0
2003-12-30,1041.300049,1041.300049,1041.300049,1041.300049,1041.300049,0
2003-12-31,1031.300049,1031.300049,1031.300049,1031.300049,1031.300049,0
2004-01-01,null,null,null,null,null,null
2004-01-02,1041.599976,1041.599976,1041.599976,1041.599976,1041.599976,0
2004-01-05,1041.400024,1041.400024,1041.400024,1041.400024,1041.400024,0
2004-01-06,1040.500000,1040.500000,1040.500000,1040.500000,1040.500000,0
2004-01-07,1041.099976,1041.099976,1041.099976,1041.099976,1041.099976,0
2004-01-08,1039.400024,1039.400024,1039.400024,1039.400024,1039.400024,0
2004-01-09,1049.800049,1049.800049,1049.800049,1049.800049,1049.800049,0
2004-01-12,1049.300049,1049.300049,1049.300049,1049.300049,1049.300049,0
2004-01-13,1048.400024,1048.400024,1048.400024,1048.400024,1048.400024,0
2004-01-14,1048.400024,1048.400024,1048.400024,1048.400024,1048.400024,0
2004-01-15,1048.300049,1048.300049,1048.300049,1048.300049,1048.300049,0
2004-01-16,1050.099976,1050.099976,1050.099976,1050.099976,1050.099976,0
2004-01-19,1047.099976,1047.099976,1047.099976,1047.099976,1047.099976,0
2004-01-20,1046.699951,1046.699951,1046.699951,1046.699951,1046.699951,0
2004-01-21,1047.300049,1047.699951,1047.300049,1047.699951,1047.699951,0
2004-01-22,1049.000000,1049.000000,1049.000000,1049.000000,1049.000000,0
2004-01-23,1050.199951,1050.199951,1050.199951,1050.199951,1050.199951,0
2004-01-26,1049.199951,1049.199951,1049.199951,1049.199951,1049.199951,0
2004-01-27,1047.800049,1047.800049,1047.800049,1047.800049,1047.800049,0
2004-01-28,1049.199951,1049.199951,1049.199951,1049.199951,1049.199951,0
2004-01-29,1049.000000,1049.000000,1049.000000,1049.000000,1049.000000,0
2004-01-30,1047.500000,1047.500000,1047.500000,1047.500000,1047.500000,0
2004-02-02,1047.300049,1047.300049,1047.300049,1047.300049,1047.300049,0
2004-02-03,1048.800049,1048.800049,1048.800049,1048.800049,1048.800049,0
2004-02-04,1048.800049,1048.800049,1048.800049,1048.800049,1048.800049,0
2004-02-05,1048.199951,1048.199951,1048.199951,1048.199951,1048.199951,0
2004-02-06,1048.699951,1048.699951,1048.699951,1048.699951,1048.699951,0
2004-02-09,1048.900024,1053.699951,1048.900024,1053.699951,1053.699951,0
2004-02-10,1048.500000,1048.500000,1048.500000,1048.500000,1048.500000,0
2004-02-11,1048.400024,1048.400024,1048.400024,1048.400024,1048.400024,0
2004-02-12,1048.800049,1048.800049,1048.800049,1048.800049,1048.800049,0
2004-02-13,1049.099976,1049.099976,1049.099976,1049.099976,1049.099976,0
2004-02-16,1049.300049,1049.300049,1049.300049,1049.300049,1049.300049,0
2004-02-17,1049.699951,1049.699951,1049.699951,1049.699951,1049.699951,0
2004-02-18,1050.099976,1050.099976,1050.099976,1050.099976,1050.099976,0
2004-02-19,1049.699951,1049.699951,1049.699951,1049.699951,1049.699951,0
2004-02-20,1049.199951,1049.199951,1049.199951,1049.199951,1049.199951,0
2004-02-23,1049.199951,1049.199951,1049.199951,1049.199951,1049.199951,0
2004-02-24,1049.400024,1049.400024,1049.400024,1049.400024,1049.400024,0
2004-02-25,1050.500000,1050.500000,1050.500000,1050.500000,1050.500000,0
2004-02-26,1048.900024,1048.900024,1048.900024,1048.900024,1048.900024,0
2004-02-27,1048.900024,1048.900024,1048.900024,1048.900024,1048.900024,0
2004-03-01,1049.599976,1049.599976,1049.599976,1049.599976,1049.599976,0
2004-03-02,1049.900024,1049.900024,1049.900024,1049.900024,1049.900024,0
2004-03-03,1051.000000,1051.000000,1051.000000,1051.000000,1051.000000,0
2004-03-04,1050.400024,1050.400024,1050.400024,1050.400024,1050.400024,0
2004-03-05,1049.199951,1049.199951,1049.199951,1049.199951,1049.199951,0
2004-03-08,1050.199951,1050.199951,1050.199951,1050.199951,1050.199951,0
2004-03-09,1049.000000,1049.000000,1049.000000,1049.000000,1049.000000,0
2004-03-10,1049.000000,1049.000000,1049.000000,1049.000000,1049.000000,0
2004-03-11,1048.699951,1048.699951,1048.699951,1048.699951,1048.699951,0
2004-03-12,1049.900024,1049.900024,1049.900024,1049.900024,1049.900024,0
2004-03-15,1049.800049,1049.800049,1049.800049,1049.800049,1049.800049,0
2004-03-16,1048.900024,1048.900024,1048.900024,1048.900024,1048.900024,0
2004-03-17,1049.199951,1049.199951,1049.199951,1049.199951,1049.199951,0
2004-03-18,1050.099976,1050.099976,1050.099976,1050.099976,1050.099976,0
2004-03-19,1049.699951,1049.699951,1049.699951,1049.699951,1049.699951,0
2004-03-22,1049.300049,1049.300049,1049.300049,1049.300049,1049.300049,0
2004-03-23,1049.199951,1049.199951,1049.199951,1049.199951,1049.199951,0
2004-03-24,1049.400024,1049.400024,1049.400024,1049.400024,1049.400024,0
2004-03-25,1047.900024,1047.900024,1047.900024,1047.900024,1047.900024,0
2004-03-26,1047.599976,1047.599976,1047.599976,1047.599976,1047.599976,0
2004-03-29,1049.000000,1049.000000,1049.000000,1049.000000,1049.000000,0
2004-03-30,1049.099976,1049.099976,1049.099976,1049.099976,1049.099976,0
2004-03-31,1048.199951,1048.199951,1048.199951,1048.199951,1048.199951,0
2004-04-01,1049.099976,1049.099976,1049.099976,1049.099976,1049.099976,0
