Date,Open,High,Low,Close,Adj Close,Volume
2003-12-01,56.612000,56.612000,56.612000,56.612000,56.612000,0
2003-12-02,56.706001,56.706001,56.706001,56.706001,56.706001,0
2003-12-03,56.778000,56.778000,56.778000,56.778000,56.778000,0
2003-12-04,56.734001,56.734001,56.734001,56.734001,56.734001,0
2003-12-05,56.758999,56.758999,56.758999,56.758999,56.758999,0
2003-12-08,56.652000,56.652000,56.652000,56.652000,56.652000,0
2003-12-09,56.824001,56.824001,56.824001,56.824001,56.824001,0
2003-12-10,56.637001,56.637001,56.637001,56.637001,56.637001,0
2003-12-11,56.590000,56.590000,56.590000,56.590000,56.590000,0
2003-12-12,56.617001,56.617001,56.617001,56.617001,56.617001,0
2003-12-15,56.599998,56.599998,56.599998,56.599998,56.599998,0
2003-12-16,56.587002,56.587002,56.587002,56.587002,56.587002,0
2003-12-17,56.896000,56.896000,56.896000,56.896000,56.896000,0
2003-12-18,56.680000,56.680000,56.680000,56.680000,56.680000,0
2003-12-19,56.574001,56.574001,56.574001,56.574001,56.574001,0
2003-12-22,56.680000,56.680000,56.680000,56.680000,56.680000,0
2003-12-23,57.042999,57.042999,57.042999,57.042999,57.042999,0
2003-12-24,null,null,null,null,null,null
2003-12-25,null,null,null,null,null,null
2003-12-26,null,null,null,null,null,null
2003-12-29,57.230000,57.230000,57.230000,57.230000,57.230000,0
2003-12-30,57.005001,57.005001,57.005001,57.005001,57.005001,0
2003-12-31,56.456001,56.456001,56.456001,56.456001,56.456001,0
2004-01-01,null,null,null,null,null,null
2004-01-02,57.249001,57.249001,57.249001,57.223999,57.223999,0
2004-01-05,57.234001,57.234001,57.234001,57.234001,57.234001,0
2004-01-06,56.924000,56.924000,56.924000,56.924000,56.924000,0
2004-01-07,57.237999,57.237999,57.237999,57.237999,57.237999,0
2004-01-08,57.099998,57.099998,57.099998,57.099998,57.099998,0
2004-01-09,56.993000,56.993000,56.993000,56.993000,56.993000,0
2004-01-12,57.283001,57.283001,57.283001,57.283001,57.283001,0
2004-01-13,57.327999,57.327999,57.327999,57.327999,57.327999,0
2004-01-14,57.254002,57.254002,57.254002,57.254002,57.254002,0
2004-01-15,57.233002,57.233002,57.233002,57.233002,57.233002,0
2004-01-16,57.009998,57.009998,57.009998,57.009998,57.009998,0
2004-01-19,57.183998,57.183998,57.183998,57.183998,57.183998,0
2004-01-20,56.817001,56.817001,56.817001,56.817001,56.817001,0
2004-01-21,57.210999,57.210999,57.210999,57.229000,57.229000,0
2004-01-22,57.122002,57.122002,57.122002,57.122002,57.122002,0
2004-01-23,57.172001,57.172001,57.172001,57.172001,57.172001,0
2004-01-26,57.299000,57.299000,57.299000,57.299000,57.299000,0
2004-01-27,57.025002,57.025002,57.025002,57.025002,57.025002,0
2004-01-28,57.081001,57.081001,57.081001,57.081001,57.081001,0
2004-01-29,57.091000,57.091000,57.091000,57.091000,57.091000,0
2004-01-30,56.979000,56.979000,56.979000,56.979000,56.979000,0
2004-02-02,56.967999,56.967999,56.967999,56.967999,56.967999,0
2004-02-03,57.007000,57.007000,57.007000,57.007000,57.007000,0
2004-02-04,57.007000,57.007000,57.007000,57.007000,57.007000,0
2004-02-05,57.029999,57.029999,57.029999,57.029999,57.029999,0
2004-02-06,57.096001,57.096001,57.096001,57.096001,57.096001,0
2004-02-09,57.054001,57.054001,57.054001,57.314999,57.314999,0
2004-02-10,57.077000,57.077000,57.077000,57.077000,57.077000,0
2004-02-11,57.062000,57.062000,57.062000,57.062000,57.062000,0
2004-02-12,57.278999,57.278999,57.278999,57.278999,57.278999,0
2004-02-13,57.076000,57.076000,57.076000,57.076000,57.076000,0
2004-02-16,57.284000,57.284000,57.284000,57.284000,57.284000,0
2004-02-17,57.099998,57.099998,57.099998,57.099998,57.099998,0
2004-02-18,57.331001,57.331001,57.331001,57.331001,57.331001,0
2004-02-19,57.292999,57.292999,57.292999,57.292999,57.292999,0
2004-02-20,57.140999,57.140999,57.140999,57.140999,57.140999,0
2004-02-23,57.296001,57.296001,57.296001,57.296001,57.296001,0
2004-02-24,57.287998,57.287998,57.287998,57.287998,57.287998,0
2004-02-25,57.428001,57.428001,57.428001,57.428001,57.428001,0
2004-02-26,57.354000,57.354000,57.354000,57.354000,57.354000,0
2004-02-27,57.222000,57.222000,57.222000,57.222000,57.222000,0
2004-03-01,57.259998,57.259998,57.259998,57.259998,57.259998,0
2004-03-02,57.212002,57.212002,57.212002,57.212002,57.212002,0
2004-03-03,57.270000,57.270000,57.270000,57.270000,57.270000,0
2004-03-04,57.290001,57.290001,57.290001,57.290001,57.290001,0
2004-03-05,57.191002,57.191002,57.191002,57.191002,57.191002,0
2004-03-08,57.223000,57.223000,57.223000,57.223000,57.223000,0
2004-03-09,57.191002,57.191002,57.191002,57.191002,57.191002,0
2004-03-10,57.191002,57.191002,57.191002,57.290001,57.290001,0
2004-03-11,57.124001,57.124001,57.124001,57.124001,57.124001,0
2004-03-12,57.207001,57.207001,57.207001,57.207001,57.207001,0
2004-03-15,57.228001,57.228001,57.228001,57.228001,57.228001,0
2004-03-16,57.105000,57.105000,57.105000,57.105000,57.105000,0
2004-03-17,57.287998,57.287998,57.287998,57.287998,57.287998,0
2004-03-18,57.157001,57.157001,57.157001,57.157001,57.157001,0
2004-03-19,57.144001,57.144001,57.144001,57.144001,57.144001,0
2004-03-22,57.115002,57.115002,57.115002,57.115002,57.115002,0
2004-03-23,57.307999,57.307999,57.307999,57.307999,57.307999,0
2004-03-24,57.312000,57.312000,57.312000,57.312000,57.312000,0
2004-03-25,57.214001,57.214001,57.214001,57.214001,57.214001,0
2004-03-26,57.264000,57.264000,57.264000,57.264000,57.264000,0
2004-03-29,57.294998,57.294998,57.294998,57.294998,57.294998,0
2004-03-30,57.396999,57.396999,57.396999,57.396999,57.396999,0
2004-03-31,57.299999,57.299999,57.299999,57.299999,57.299999,0
2004-04-01,57.339001,57.339001,57.339001,57.339001,57.339001,0
2004-04-02,57.238998,57.238998,57.238998,57.238998,57.238998,0
2004-04-05,57.200001,57.200001,57.200001,57.200001,57.200001,0
2004-04-06,57.194000,57.194000,57.194000,57.194000,57.194000,0
2004-04-07,57.271999,57.271999,57.271999,57.271999,57.271999,0
2004-04-08,57.354000,57.354000,57.354000,57.354000,57.354000,0
2004-04-09,null,null,null,null,null,null
2004-04-12,null,null,null,null,null,null
2004-04-13,57.299999,57.299999,57.299999,57.299999,57.299999,0
2004-04-14,57.215000,57.215000,57.215000,57.215000,57.215000,0
2004-04-15,57.202000,57.202000,57.202000,57.202000,57.202000,0
2004-04-16,57.208000,57.208000,57.208000,57.208000,57.208000,0
2004-04-19,57.217999,57.217999,57.217999,57.217999,57.217999,0
2004-04-20,57.208000,57.222000,57.208000,57.222000,57.222000,0
2004-04-21,57.433998,57.433998,57.433998,57.433998,57.433998,0
2004-04-22,57.294998,57.294998,57.294998,57.294998,57.294998,0
2004-04-23,57.352001,57.352001,57.352001,57.352001,57.352001,0
2004-04-26,57.349998,57.349998,57.349998,57.349998,57.349998,0
2004-04-27,57.438999,57.438999,57.438999,57.438999,57.438999,0
2004-04-28,57.285999,57.285999,57.285999,57.285999,57.285999,0
2004-04-29,57.321999,57.321999,57.321999,57.321999,57.321999,0
2004-04-30,57.411999,57.411999,57.215000,57.215000,57.215000,0
