Date,Open,High,Low,Close,Adj Close,Volume
2003-12-01,3850.399902,3850.399902,3850.399902,3850.399902,3850.399902,0
2003-12-02,3844.300049,3844.300049,3844.300049,3844.300049,3844.300049,0
2003-12-03,3849.300049,3849.300049,3849.300049,3849.300049,3849.300049,0
2003-12-04,3847.100098,3847.100098,3847.100098,3847.100098,3847.100098,0
2003-12-05,3848.800049,3848.800049,3848.800049,3848.800049,3848.800049,0
2003-12-08,3849.899902,3849.899902,3849.899902,3849.899902,3849.899902,0
2003-12-09,3852.300049,3852.300049,3852.300049,3852.300049,3852.300049,0
2003-12-10,3850.800049,3850.800049,3850.800049,3850.800049,3850.800049,0
2003-12-11,3849.100098,3849.100098,3849.100098,3849.100098,3849.100098,0
2003-12-12,3851.600098,3851.600098,3851.600098,3851.600098,3851.600098,0
2003-12-15,3850.000000,3850.000000,3850.000000,3850.000000,3850.000000,0
2003-12-16,3849.399902,3849.399902,3849.399902,3849.399902,3849.399902,0
2003-12-17,3855.199951,3855.199951,3855.199951,3855.199951,3855.199951,0
2003-12-18,3855.800049,3855.800049,3855.800049,3855.800049,3855.800049,0
2003-12-19,3848.000000,3848.000000,3848.000000,3848.000000,3848.000000,0
2003-12-22,3852.500000,3852.500000,3852.500000,3852.500000,3852.500000,0
2003-12-23,3853.300049,3853.300049,3853.300049,3853.300049,3853.300049,0
2003-12-24,null,null,null,null,null,null
2003-12-25,null,null,null,null,null,null
2003-12-26,null,null,null,null,null,null
2003-12-29,3854.300049,3854.300049,3854.300049,3854.300049,3854.300049,0
2003-12-30,3854.600098,3854.600098,3854.600098,3854.600098,3854.600098,0
2003-12-31,3817.699951,3817.699951,3817.699951,3817.699951,3817.699951,0
2004-01-01,null,null,null,null,null,null
2004-01-02,3856.000000,3856.000000,3856.000000,3854.100098,3854.100098,0
2004-01-05,3855.000000,3855.000000,3855.000000,3855.000000,3855.000000,0
2004-01-06,3852.800049,3852.800049,3852.800049,3852.800049,3852.800049,0
2004-01-07,3853.899902,3853.899902,3853.899902,3853.899902,3853.899902,0
2004-01-08,3846.600098,3846.600098,3846.600098,3846.600098,3846.600098,0
2004-01-09,3857.600098,3857.600098,3857.600098,3857.600098,3857.600098,0
2004-01-12,3855.899902,3855.899902,3855.899902,3855.899902,3855.899902,0
2004-01-13,3855.500000,3855.500000,3855.500000,3855.500000,3855.500000,0
2004-01-14,3854.399902,3854.399902,3854.399902,3854.399902,3854.399902,0
2004-01-15,3854.199951,3854.199951,3854.199951,3854.199951,3854.199951,0
2004-01-16,3859.800049,3859.800049,3859.800049,3859.800049,3859.800049,0
2004-01-19,3848.500000,3848.500000,3848.500000,3848.500000,3848.500000,0
2004-01-20,3846.300049,3846.300049,3846.300049,3846.300049,3846.300049,0
2004-01-21,3849.600098,3849.600098,3849.600098,3851.000000,3851.000000,0
2004-01-22,3855.899902,3855.899902,3855.899902,3855.899902,3855.899902,0
2004-01-23,3861.100098,3861.100098,3861.100098,3861.100098,3861.100098,0
2004-01-26,3856.199951,3856.199951,3856.199951,3856.199951,3856.199951,0
2004-01-27,3850.800049,3850.800049,3850.800049,3850.800049,3850.800049,0
2004-01-28,3856.399902,3856.399902,3856.399902,3856.399902,3856.399902,0
2004-01-29,3855.100098,3855.100098,3855.100098,3855.100098,3855.100098,0
2004-01-30,3847.199951,3847.199951,3847.199951,3847.199951,3847.199951,0
2004-02-02,3848.500000,3848.500000,3848.500000,3848.500000,3848.500000,0
2004-02-03,3854.600098,3854.600098,3854.600098,3854.600098,3854.600098,0
