Date,Open,High,Low,Close,Adj Close,Volume
2006-05-16,1.310900,1.314600,1.300400,1.303600,1.303600,0
2006-05-17,1.304000,1.320000,1.294300,1.316800,1.316800,0
2006-05-18,1.316800,1.318000,1.302800,1.308900,1.308900,0
2006-05-19,1.309100,1.328000,1.307500,1.320700,1.320700,0
2006-05-22,1.321200,1.338500,1.321200,1.327300,1.327300,0
2006-05-23,1.328600,1.334200,1.316700,1.331600,1.331600,0
2006-05-24,1.331000,1.333500,1.322900,1.327800,1.327800,0
2006-05-25,1.327700,1.330700,1.312200,1.314200,1.314200,0
2006-05-26,1.314400,1.322400,1.314100,1.319100,1.319100,0
2006-05-29,1.320100,1.320300,1.316300,1.317500,1.317500,0
2006-05-30,1.317200,1.320500,1.308000,1.312700,1.312700,0
2006-05-31,1.312500,1.330500,1.307700,1.328400,1.328400,0
2006-06-01,1.328600,1.342800,1.327800,1.337100,1.337100,0
2006-06-02,1.337500,1.341600,1.328900,1.331400,1.331400,0
2006-06-05,1.332300,1.338100,1.325600,1.336400,1.336400,0
2006-06-06,1.336500,1.352000,1.335800,1.348800,1.348800,0
2006-06-07,1.349000,1.352300,1.345500,1.347000,1.347000,0
2006-06-08,1.347000,1.349900,1.339400,1.346600,1.346600,0
2006-06-09,1.346800,1.348100,1.332400,1.332400,1.332400,0
2006-06-12,1.336500,1.347000,1.333500,1.347000,1.347000,0
2006-06-13,1.346400,1.356700,1.342300,1.355700,1.355700,0
2006-06-14,1.356100,1.360700,1.349700,1.355400,1.355400,0
2006-06-15,1.356900,1.357400,1.345900,1.346600,1.346600,0
2006-06-16,1.346900,1.355400,1.343200,1.352400,1.352400,0
2006-06-19,1.355900,1.358300,1.353400,1.357800,1.357800,0
2006-06-20,1.357600,1.358000,1.350300,1.355700,1.355700,0
2006-06-21,1.355700,1.361500,1.350400,1.353900,1.353900,0
2006-06-22,1.353000,1.365000,1.347900,1.363100,1.363100,0
2006-06-23,1.362800,1.368300,1.360000,1.366100,1.366100,0
2006-06-26,1.367400,1.370600,1.363300,1.364400,1.364400,0
2006-06-27,1.364300,1.366700,1.360000,1.366500,1.366500,0
2006-06-28,1.366300,1.374200,1.364300,1.371600,1.371600,0
2006-06-29,1.371700,1.374200,1.351000,1.352400,1.352400,0
2006-06-30,1.352600,1.353500,1.341900,1.346300,1.346300,0
2006-07-03,1.345700,1.348800,1.340500,1.346300,1.346300,0
2006-07-04,1.346100,1.346800,1.338500,1.344400,1.344400,0
2006-07-05,1.343900,1.350800,1.338000,1.347900,1.347900,0
2006-07-06,1.347900,1.349200,1.338300,1.341000,1.341000,0
2006-07-07,1.340700,1.341400,1.328200,1.329800,1.329800,0
2006-07-10,1.330700,1.339900,1.328400,1.338000,1.338000,0
2006-07-11,1.338100,1.338700,1.327100,1.328600,1.328600,0
2006-07-12,1.329000,1.330800,1.323500,1.328400,1.328400,0
2006-07-13,1.328600,1.330000,1.321800,1.327000,1.327000,0
2006-07-14,1.327100,1.335800,1.324900,1.325400,1.325400,0
2006-07-17,1.327000,1.338300,1.326800,1.337100,1.337100,0
2006-07-18,1.337100,1.342700,1.327800,1.338700,1.338700,0
2006-07-19,1.338900,1.349700,1.330800,1.332300,1.332300,0
2006-07-20,1.332600,1.334600,1.327800,1.332300,1.332300,0
2006-07-21,1.331900,1.334500,1.324500,1.325900,1.325900,0
2006-07-24,1.329600,1.332300,1.324200,1.327000,1.327000,0
2006-07-25,1.327100,1.329800,1.321700,1.327100,1.327100,0
2006-07-26,1.327100,1.328200,1.312000,1.314400,1.314400,0
2006-07-27,1.314800,1.314900,1.305300,1.310800,1.310800,0
2006-07-28,1.310600,1.315900,1.300600,1.304300,1.304300,0
2006-07-31,1.304600,1.307500,1.303400,1.305700,1.305700,0
